店铺id,用户名称,评论,星级,时间
170601132,鹿糊糊,味道不错，但答案茶为什么不让我写问题啊，我喝的时候并没有答案，这还能叫答案茶吗,30,1.53E+12
170601132,匿名用户,久负盛名吧，作为网红产品感觉也就这样啊。。。写了个英文问题，答案完全牛头不对马嘴，也没有很好喝。。。,20,1.53E+12
170601132,UwV400378088,味道不错，环境优雅，服务态度热情 【口味】,30,1.53E+12
170601132,lai0412,味道挺好的，服务人员态度也很好，有机会还会去,40,1.53E+12
170601132,VMU182139720,答案很好玩，就是茶太甜了～希望商家小小改良一下,30,1.53E+12
170601132,害羞的巴扎嘿,就很烦    不是每一个都可以提问题   做之前不说清楚  说一款加了奶盖不好喝 但没说就不可以提问题,30,1.53E+12
170601132,Rwj315356632,服气了，非常的失望，浮絮装，哪有奶盖是这样的啊，搅开后一会居然又浮上去了。无语，不推荐。,20,1.53E+12
170601132,tol814465062,喝一个热闹 【口味】 【环境】 【服务】 【等位】,30,1.53E+12
170601132,DKG935848859,服务态度太差！味道也不好，下次再也不喝了！ 【服务】,10,1.53E+12
170601132,昕妍7671,感觉与其它的茶类饮品没什么区别，价格略高,20,1.53E+12
170601132,匿名用户,服务一般，茶非常难喝，上面一层白色不是奶盖，味道一般,20,1.53E+12
170601132,半块西瓜眼珠子,口味可以 就是买了忘了看答案了 拿回家都花了 哈哈哈哈哈哈哈,40,1.53E+12
170601132,jing.bai,有点扯，可能是团购吧，区别对待，给的中杯，别家都是大杯，味道也比较淡,20,1.53E+12
170601132,匿名用户,很一般很一般别被抖音骗了，真不咋样，失败失望。,20,1.53E+12
170601132,jiyuan12300,难喝 跟风去的 不会再买了  老板也顾不上问你写问题不,20,1.53E+12
170601132,红河谷553,从网上团的优惠券，价格便宜，味道还不错，,40,1.53E+12
170601132,匿名用户,感觉团购差异化对待了，有点坑！,10,1.53E+12
170601132,红河谷553,味道不错，价格便宜,40,1.53E+12
170601132,jGJ554009197,茶还可以，奶盖一点也不细腻，里面还有颗粒，差,10,1.53E+12
170601132,hmn55,这个的话给别人买的  答案的话就很随意写的  无聊玩玩吧,30,1.53E+12
170601132,Meng你,好难喝！如果你为了答案可以去试一下，为口味还是别了,10,1.53E+12
170601132,wZj881767055,挺难喝的 这是我哥的奶盖最差的一款,10,1.53E+12
179376453,Smlz0520,这个东西一定要写问题啊让步没意思,40,1.54E+12
179376453,木槿落Y,金桔柠檬半糖味道还不错 柠檬汁加糖加了水的味道 没有特别甜好评 环境特别好 旁边有便利贴墙 每个位置下面都有插座 还有直接可以插数据线的 充电会很方便 周围吃的也很多 点了打包带走直接去吃侯志伟酸辣粉啦 很解渴的 服务也很不错 验证的很快,40,1.54E+12
179376453,wt爱tyz,口味还可以，有机会再去吧！！！,30,1.55E+12
179376453,wt爱tyz,还不错的，地方也好找！！！！！！！！,30,1.55E+12
179376453,木槿落Y,【口味】点了金桔柠檬 里面放了一片柠檬和一个金桔 倒在水杯里了 泡水味道也不太涩 【环境】这边装修很好哎 本来以为很小的店 结果很大 坐的地方也很多 就在奥帕有个直接上三楼的电梯坐上来右手边就看到了 【等位】没有等 中午去的时候没人,40,1.54E+12
177502620,匿名用户,攪拌機不行就別開店了……這服務態度簡直了……前無古人後無來者……絕對載入史冊,10,1.56E+12
177502620,cwa439769911,男朋友说难喝～～～～～～～～～～～～～～,10,1.56E+12
177502620,匿名用户,喝着很一般，珍珠煮过了有点腻。,20,1.55E+12
177502620,Lyreharp,价格实惠，味道一般，真芒果鲜榨。,30,1.55E+12
177502620,faL806926582,味道不错,40,1.55E+12
177502620,匿名用户,去的时候没有珍珠了 换了布丁 结果喝完肚子疼���抱着试试看心态 结果���,10,1.54E+12
177502620,克莉丝汀花苞苞,挺不错的一家，因为离得近经常来喝，奶盖浓郁，服务态度好。,40,1.54E+12
177502620,下一站幸福1399,跟朋友一起团购的，超便宜的好不好，嘻嘻，下次去还团,40,1.54E+12
177502620,梦若浮生131420,团购的，还是挺便宜的，态度也好�,40,1.54E+12
177502620,暖心7065,网红店，第一次来，可以写东西，还有指甲油可以免费玩，还是很开心的，想要有答案的，但是没有提前问，买的饮料不带答案的那种�下次来买带答案的，哈哈,40,1.53E+12
177502620,tAq307727160,还好，没有特别惊艳。有玫瑰花香。不是很理解“可以占卜”的意思。总体说还不错,30,1.53E+12
177502620,uRw360132197,奶盖太稀，答案很快就没了，望改进,30,1.53E+12
177502620,无关善良in,特别喜欢他们家的环境，是我喜欢的风格,30,1.53E+12
179581380,浅唱墨忘,点了一份玫瑰乌龙臻霜降，去冰半糖，玫瑰�的味道很足，奶盖也不腻。室友点了一份草莓�摇果乐，甜甜酸酸的，味道不错。  第一次喝这家，一杯便知答案～ #玫瑰乌龙臻霜降#,40,1.55E+12
179581380,qRP764124142,环境还行，口味还不错，还会光临！,30,1.55E+12
179581380,gyt412184688,没有想象的那么好，就一般般吧2333333,20,1.55E+12
179581380,ovq758163055,口味一般般吧  不是多好喝  就只是牌子响,20,1.54E+12
179581380,ting婷hy,跟店家加了一份珍珠嘿嘿…服务不错，味道跟别的差不多,40,1.54E+12
179581380,匿名用户,很不错，就是位置偏了点。安静,40,1.54E+12
179581380,莎缦,糖水叭没啥味道而且也不能占卜  忙的要死就两个人,20,1.54E+12
179581380,_qqdw71320984223,口味还不错，毕竟是新店，多多包涵,30,1.53E+12
185766793,沙耶加。,美团大众点评素质二连，嘻嘻� ①位置在金街外面，就是万达茂6号门出口左转走一段路就到了，地方有点小偏。店面装修得挺好的，环境挺舒服。[笑哭]就是店内4G信号有点小差。就老板一个人，服务态度什么的都挺好的。 ②美团团购的12抵20的代金券，挺划算的，配上美团500积分以后，只要7元。一开始以为必须要凑满20。其实只要选一样20以内价格的就行了， ③选了黑珍珠奶烧。忘记说要半糖了，所以对我而言有点太甜了。奶盖很好喝。但是奶茶太甜了（建议半糖或者少糖），珍珠软糯得不错。一大杯量也挺多的。出门才想起来，自己是不是忘记写问题了[流泪][流泪]以前喝，都有问题可以写，然后奶盖上有答案的。 ④总体7/10吧，还可以。 #黑珍珠号奶烧#,40,1.55E+12
177933252,TSw284793550,青梅太甜，没放糖也甜，更喜欢竹马一些，半糖很不错,30,1.55E+12
177933252,酒酒spirit,很大的一杯 美团买价格实惠 颜色很好看,30,1.54E+12
177933252,pPC911687904,口味特点很适合自己的风格与口味都一样。,30,1.54E+12
177933252,匿名用户,服务态度不好，站那半天了不知道接待客人,10,1.54E+12
169298699,匿名用户,特别差，非常差，都不问就直接做了，都没有占卜的过程了，千万不要喝这家，店主的态度也特别差,10,1.55E+12
169298699,匿名用户,真的好好喝，成功的新尝试，以后会多喝答案茶了。唯一不太满意的就是热饮很少，喜欢的冬天都没法喝,40,1.55E+12
169298699,马桶刷子86,味道很淡没有凤梨 就是糖浆加奶盖 很不值得的团购 还好只买了一杯 不会再买 团的9.9券 成本最多1快钱,10,1.54E+12
169298699,曼可可的慢慢,味道还不错，喜欢喝下面的果茶，是有水蜜桃果肉的果茶，但是和奶盖搭配起来总感觉怪怪的，还是纯茶和奶盖搭配起来好一点，正好中和茶的苦。不过这个团购活动还是真的无敌优惠啦，想问题想了半天。以后还是直接印图案吧�,40,1.54E+12
169298699,dlr233247,一杯就给答案现在南京比较火，比较好喝团购实惠,40,1.54E+12
169298699,iHs987681177,不错，很好喝,40,1.54E+12
169298699,iBc806949393,服务一般，连占卜都不问了，以前喝过别的地方的，团购的青梅说青梅没有，emmmm，行吧,20,1.54E+12
169298699,only朱萍萍,不太符合我的口味，被儿子喝了,40,1.54E+12
169298699,KMl893263540,新鲜都是现切鲜榨的,40,1.54E+12
169298699,小马同学要吃糖,紫霞很好喝，颜值也是很能打。奔着答案去的，哈哈。。。很好玩，水游城很好找。支持！,40,1.54E+12
169298699,匿名用户,味道真的挺一般的，三个人买了三种口味，都不太满意，所以不会再买了,20,1.54E+12
169298699,2333蘑古酱,味道比较清爽，好喝就是奶盖味道不好喜欢咸的,30,1.54E+12
169298699,啊咔哇啊,很实惠，已经喝了好几次了，推荐,40,1.54E+12
169298699,wlG623292509,桃子味道很浓郁，满满一大杯。,40,1.54E+12
169298699,啊咔哇啊,味道不怎么样，但团购很实惠，店家也没有因为是团购用户而懈怠，总体还是很满意的,40,1.54E+12
169298699,Vdh858142017,口味一般吧，没什幺特殊的地方，估计下次也不想吃了,20,1.54E+12
169298699,三文鱼3368,味道还不错颜色也挺好看的,40,1.54E+12
169298699,在路上的小阿呆,感觉还可以……不过冷的比常温的好,30,1.54E+12
174932326,MvO681935949,位置在德意风情街周黑鸭店的旁边，门口有一只非常大的態镇店，超级软萌，两女儿看到熊后，我才发现这有一家“答案”奶茶店，上某团团了杯原味奶茶，进店后发现还兼营泡面，好多款泡面，不同套餐搭配，奶茶味道挺好，就是位置不够显眼,30,1.55E+12
174932326,LtV343021822,环境不错。价格便宜。但是奶茶是真的不好喝，太甜了。快把我甜晕了。,20,1.55E+12
174932326,风远远的吹,美团秒杀来的，店铺位置比较好找。店内装修环境都还可以，适合聚会啥的。要是专门来喝奶茶我就不推荐了，别的不知道，单说我买的这款吧，味道确实非常一般，你要是只冲着这一杯茶我觉得是不值得，但是考虑到你可以在这聚会，玩啊啥的，也不限时，也还可以。再就是价格了，介绍里面的价格和店铺里面的标价不同，就算是中杯大杯也对不上，这个我也不多讲了，自己去看就心领神会了。,30,1.55E+12
174932326,taylorswift21,还行吧，就是味道咸咸的就很奇怪,30,1.55E+12
174932326,匿名用户,东西喝起来还可以，环境不错还是,30,1.55E+12
174932326,匿名用户,跟同事拼的单，平时就只能单买啦,30,1.55E+12
174932326,fmO723795128,味道很一般，而且很不懂一个奶茶连个封口都封不好，幸亏拿的远，不然全弄衣服上了，还真没喝奶茶喝成这样，如果是因为团购券才导致这种消费体验，那也真是搞笑，不然就不要搞团购活动嘛。,10,1.55E+12
174932326,king圆仔,不好喝，味道好淡，不止这个价额,10,1.55E+12
174932326,xiao楚楚,感觉商家很不地道，团购价比菜单价还贵，而且实物与图片严重不符，本来图片上是有珍珠的，给我的奶茶只有茶，里面一粒珍珠都没有，这种骗子行的店，以后不会再来了,10,1.55E+12
174932326,AA到位先生,非常棒 适合约会 店里服务很好 很热情,30,1.55E+12
174932326,陈乐217,难喝难喝。喝了两口就扔了，人少是有原因的,10,1.55E+12
174932326,匿名用户,真的难喝，奶味太重了，腻得想吐,10,1.55E+12
174932326,ibU775049618,这家奶茶味道很不错,奶茶店的环境是非常有童趣怡景,值得坐下喝杯奶茶休息一下!
174932326,匿名用户,美团价格比店内实际价格高很多，不划算,20,1.54E+12
174932326,qin0916,没有出现验证码退款半个月还没有处理,10,1.54E+12
174932326,蔓陀罗花507,真心不好喝，说是什么网红店，纯粹是噱头。喝了两口就放店里了……,20,1.53E+12
174932326,M不高兴,环境好 味道还可以,40,1.53E+12
174932326,DDDDUS,颜值高，味道差，并不是很好喝。,20,1.53E+12
174932326,折纸gigi,还可以,40,1.53E+12
174932326,折纸gigi,不错,40,1.53E+12
174932326,Dkr549033254,服务，口味，环境都不错哦，加油！,40,1.53E+12
170004010,HY95802871,爆爆珠不错，奶茶好大一杯哦,40,1.55E+12
170004010,yonika,最初团购的奶茶，很便宜，要的原味奶茶，很大一杯，而且设计很巧妙，先封口再一个盖子，可以防止打翻漏水，适合给孩子拿着也不担心。味道就真的一般了，很淡很淡，奶味茶味都很淡，口味一般。店里环境非常适合拍照。,40,1.54E+12
